ZIPCODE,PLACE NAME,COUNTRY,STATE CODE,STATE,CITY,DISTRICT,VILLAGE
480003,CHHINDWARA - 480003,IN,MP,MADHYA PRADESH,CHHINDWARA,,
731213,731213-BIRBHUM,IN,WB,WEST BENGAL,BIRBHUM,,
731235,731235-BIRBHUM,IN,WB,WEST BENGAL,BIRBHUM,,
735133,735133-JALPAIGURI,IN,WB,WEST BENGAL,JALPAIGURI,,
736169,736169-COOCH BEHAR,IN,WB,WEST BENGAL,COOCH BEHAR,,
741222,741222-NADIA,IN,WB,WEST BENGAL,NADIA,,
743700,743700-NORTH 24 PARGANAS,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
754293,754293-CUTTACK,IN,OR,ODISHA,CUTTACK,,
756085,756085-BALESWAR,IN,OR,ODISHA,BALESWAR,,
759147,759147-ANGUL,IN,OR,ODISHA,ANGUL,,
759148,759148-ANGUL,IN,OR,ODISHA,ANGUL,,
764028,764028-KORAPUT,IN,OR,ODISHA,KORAPUT,,
783375,783375-KOKRAJHAR,IN,AS,ASSAM,KOKRAJHAR,,
783394,783394-BONGAIGAON,IN,AS,ASSAM,BONGAIGAON,,
144038,144038-KAPURTHALA,IN,PB,PUNJAB,KAPURTHALA,,
144044,144044-KAPURTHALA,IN,PB,PUNJAB,KAPURTHALA,,
144306,144306-HOSHIARPUR,IN,PB,PUNJAB,HOSHIARPUR,,
144424,144424-HOSHIARPUR,IN,PB,PUNJAB,HOSHIARPUR,,
146116,146116-HOSHIARPUR,IN,PB,PUNJAB,HOSHIARPUR,,
160062,160062-MOHALI,IN,PB,PUNJAB,MOHALI,,
160071,160071-MOHALI,IN,PB,PUNJAB,MOHALI,,
160103,160103-MOHALI,IN,PB,PUNJAB,MOHALI,,
174015,174015-BILASPUR (HP),IN,HP,HIMACHAL PRADESH,BILASPUR (HP),,
244718,ALMORA-244718,IN,UT,UTTARAKHAND,ALMORA,,
248167,248167-DEHRADUN,IN,UT,UTTARAKHAND,DEHRADUN,,
248198,DEHRADUN-248198,IN,UT,UTTARAKHAND,DEHRADUN,,
263162,263162-NAINITAL,IN,UT,UTTARAKHAND,NAINITAL,,
272199,272199-SANT KABIR NAGAR,IN,UP,UTTAR PRADESH,SANT KABIR NAGAR,,
312623,312623-CHITTORGARH,IN,RJ,RAJASTHAN,CHITTORGARH,,
323307,323307-CHITTORGARH,IN,RJ,RAJASTHAN,CHITTORGARH,,
333801,333801-JHUJHUNU,IN,RJ,RAJASTHAN,JHUJHUNU,,
335002,335002-GANGANAGAR,IN,RJ,RAJASTHAN,GANGANAGAR,,
413315,413315-SOLAPUR,IN,MH,MAHARASHTRA,SOLAPUR,,
414006,414006-AHMED NAGAR,IN,MH,MAHARASHTRA,AHMED NAGAR,,
416511,416511-SINDHUDURG,IN,MH,MAHARASHTRA,SINDHUDURG,,
431006,431006-AURANGABAD,IN,MH,MAHARASHTRA,AURANGABAD,,
431007,431007-AURANGABAD,IN,MH,MAHARASHTRA,AURANGABAD,,
431009,431009-AURANGABAD,IN,MH,MAHARASHTRA,AURANGABAD,,
442406,442406-CHANDRAPUR,IN,MH,MAHARASHTRA,CHANDRAPUR,,
472339,472339-TIKAMGARH,IN,MP,MADHYA PRADESH,TIKAMGARH,,
496220,496220-JASHPUR,IN,CT,CHHATTISGARH,JASHPUR,,
411060,UNDRI,IN,MH,MAHARASHTRA,PUNE,,
500088,KATCHAVANISINGARAM,IN,TG,TELANGANA,HYDERABAD,,
272271,MENHDAWAL,IN,UP,UTTAR PRADESH,SANT KABIR NAGAR,,
562162,MAKALI,IN,KA,KARNATAKA,BANGALORE,,
380030,NARODA,IN,GJ,GUJARAT,AHMEDABAD,,
411068,NANDED SINHAGAD ROAD,IN,MH,MAHARASHTRA,PUNE,,
440037,NAGPUR,IN,MH,MAHARASHTRA,NAGPUR,,
500091,RAJENDRA NAGAR,IN,TG,TELANGANA,HYDERABAD,,
201310,201310-GAUTAM BUDDHA,IN,UP,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,,
508208,ADAVDEVULAPALLY,IN,TG,TELANGANA,HYDERABAD,,
500086,HYDERABAD - 500086,IN,TG,TELANGANA,HYDERABAD,,
500096,FILM NAGAR,IN,TG,TELANGANA,HYDERABAD,,
201014,GHAZIABAD-201014,IN,UP,UTTAR PRADESH,GHAZIABAD,,
110080,SOUTH DELHI-110080,IN,NDL,NEW DELHI,SOUTH DELHI,,
201017,GHAZIABAD-201017,IN,UP,UTTAR PRADESH,GHAZIABAD,,
302021,JAIPUR-302021,IN,RJ,RAJASTHAN,JAIPUR,,
273017,GORAKHPUR-273017,IN,UP,UTTAR PRADESH,GORAKHPUR,,
313002,UDAIPUR-313002,IN,RJ,RAJASTHAN,UDAIPUR,,
302039,JAIPUR - 302039,IN,RJ,RAJASTHAN,JAIPUR,,
122022,GURUGRAM - 122022,IN,HR,HARYANA,GURUGRAM,,
562159,RAMANAGAR-562159,IN,KA,KARNATAKA,RAMANAGAR,,
226028,LUCKNOW-226028,IN,UP,UTTAR PRADESH,LUCKNOW,,
794003,TURA - 794003,IN,ML,MEGHALAYA,TURA,,
484664,UMARIA - 484664,IN,MP,MADHYA PRADESH,UMARIA,,
506333,WARANGAL RURAL - 506333,IN,TG,TELANGANA,WARANGAL RURAL,,
833204,WEST SINGHBHUM - 833204,IN,JH,JHARKHAND,WEST SINGHBHUM,,
530011,VISAKHAPATNAM-530011,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530015,VISAKHAPATNAM-530015,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
522102,BAPATLA-522102,IN,AP,ANDHRA PRADESH,BAPATLA,,
530017,VISAKHAPATNAM-530017,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530019,VISAKHAPATNAM-530019,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530020,VISAKHAPATNAM-530020,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
515413,ANANTHAPUR-515413,IN,AP,ANDHRA PRADESH,ANANTHAPUR,,
530022,VISAKHAPATNAM-530022,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530023,VISAKHAPATNAM-530023,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530024,VISAKHAPATNAM-530024,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530027,VISAKHAPATNAM-530027,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531172,VISAKHAPATNAM-531172,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530035,VISAKHAPATNAM-530035,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
422007,NASHIK-422007,IN,MH,MAHARASHTRA,NASHIK,,
521108,VIJAYAWADA-521108,IN,AP,ANDHRA PRADESH,VIJAYAWADA,,
422011,DWARKA NASHIK,IN,MH,MAHARASHTRA,NASHIK,,
422005,NASHIK-422005,IN,MH,MAHARASHTRA,NASHIK,,
193306,ANANTHNAG - 193306,IN,JK,JAMMU AND KASHMIR,ANANTHNAG,,
263619,BAGESHWAR - 263619,IN,UT,UTTARAKHAND,BAGESHWAR,,
590020,BELAGAVI - 590020,IN,KA,KARNATAKA,BELAGAVI,,
591345,BELAGAVI - 591345,IN,KA,KARNATAKA,BELAGAVI,,
590019,BELAGAVI - 590019,IN,KA,KARNATAKA,BELAGAVI,,
590017,BELAGAVI - 590017,IN,KA,KARNATAKA,BELAGAVI,,
591346,BELAGAVI - 591346,IN,KA,KARNATAKA,BELAGAVI,,
560300,BENGALURU - 560300,IN,KA,KARNATAKA,BENGALURU ,,
560117,BENGALURU - 560117,IN,KA,KARNATAKA,BENGALURU ,,
560113,BENGALURU - 560113,IN,KA,KARNATAKA,BENGALURU ,,
560114,BENGALURU - 560114,IN,KA,KARNATAKA,BENGALURU ,,
560116,BENGALURU - 560116,IN,KA,KARNATAKA,BENGALURU ,,
560500,BENGALURU - 560500,IN,KA,KARNATAKA,BENGALURU ,,
560115,BENGALURU RURAL - 560115,IN,KA,KARNATAKA,BENGALURU RURAL,,
560112,BENGALURU RURAL - 560112,IN,KA,KARNATAKA,BENGALURU RURAL,,
562163,BENGALURU RURAL - 562163,IN,KA,KARNATAKA,BENGALURU RURAL,,
562164,BENGALURU RURAL - 562164,IN,KA,KARNATAKA,BENGALURU RURAL,,
508117,BHONGIR - 508117,IN,TG,TELANGANA,BHONGIR,,
586109,BIJAPUR KAR - 586109,IN,KA,KARNATAKA,BIJAPUR KAR,,
174036,BILASPUR HP - 174036,IN,HP,HIMACHAL PRADESH,BILASPUR (HP),,
495003,BILASPURCGH - 495003,IN,CT,CHHATTISGARH,BILASPUR,,
382245,BOTAB - 382245,IN,GJ,GUJARAT,BOTAB,,
221012,CHANDAULI - 221012,IN,UP,UTTAR PRADESH,CHANDAULI,,
160005,CHANDIGHAR - 160005,IN,PB,PUNJAB,CHANDIGHAR,,
389154,DAHOD - 389154,IN,GJ,GUJARAT,DAHOD,,
734002,DARJILING - 734002,IN,WB,WEST BENGAL,DARJILING,,
577007,DAVANGERE - 577007,IN,KA,KARNATAKA,DAVANGARE,,
799266,DHARMANAGAR - 799266,IN,TR,TRIPURA,DHARMANAGAR,,
799282,DHARMANAGAR - 799282,IN,TR,TRIPURA,DHARMANAGAR,,
140408,FATEHGARH SAHIB - 140408,IN,PB,PUNJAB,FATEHGARH SAHIB,,
152118,FAZILKA - 152118,IN,PB,PUNJAB,FAZILKA,,
152020,FAZILKA - 152020,IN,PB,PUNJAB,FAZILKA,,
382722,GANDHINAGAR - 382722,IN,GJ,GUJARAT,GANDHI NAGAR,,
493891,GARIABAND - 493891,IN,CT,CHHATTISGARH,GARIABAND,,
493888,GARIABAND - 493888,IN,CT,CHHATTISGARH,GARIABAND,,
493887,GARIABAND - 493887,IN,CT,CHHATTISGARH,GARIABAND,,
799113,GOMATI - 799113,IN,TR,TRIPURA,GOMATI,,
754294,JAGATSINGHAPUR - 754294,IN,OR,ODISHA,JAGATSINGHAPUR,,
755051,JAJAPUR - 755051,IN,OR,ODISHA,JAJAPUR,,
754296,JAJAPUR - 754296,IN,OR,ODISHA,JAJAPUR,,
755062,JAJAPUR - 755062,IN,OR,ODISHA,JAJAPUR,,
343002,JALOR - 343002,IN,RJ,RAJASTHAN,JALORE,,
495686,JANJGIRCHAMPA - 495686,IN,CT,CHHATTISGARH,JANJGIR-CHAMPA,,
495669,JANJGIR-CHAMPA - 495669,IN,CT,CHHATTISGARH,JANJGIR-CHAMPA,,
585367,KALABURAGI - 585367,IN,KA,KARNATAKA,KALABURAGI,,
585107,KALABURAGI - 585107,IN,KA,KARNATAKA,KALABURAGI,,
503112,KAMAREDDY - 503112,IN,TG,TELANGANA,KALABURAGI,,
781002,KAMRUP METROPOLITAN - 781002,IN,AS,ASSAM,KAMRUP METROPOLITAN,,
781040,KAMRUP METROPOLITAN - 781040,IN,AS,ASSAM,KAMRUP METROPOLITAN,,
494237,KANKER - 494237,IN,CT,CHHATTISGARH,KANKER,,
491996,KAWARDHA - 491996,IN,CT,CHHATTISGARH,KAWARDHA,,
583277,KOPPAL - 583277,IN,KA,KARNATAKA,KOPPAL,,
583278,KOPPAL - 583278,IN,KA,KARNATAKA,KOPPAL,,
583284,KOPPAL - 583284,IN,KA,KARNATAKA,KOPPAL,,
583281,KOPPAL - 583281,IN,KA,KARNATAKA,KOPPAL,,
583282,KOPPAL - 583282,IN,KA,KARNATAKA,KOPPAL,,
583285,KOPPAL - 583285,IN,KA,KARNATAKA,KOPPAL,,
583280,KOPPAL - 583280,IN,KA,KARNATAKA,KOPPAL,,
583283,KOPPAL - 583283,IN,KA,KARNATAKA,KOPPAL,,
583287,KOPPAL - 583287,IN,KA,KARNATAKA,KOPPAL,,
583279,KOPPAL - 583279,IN,KA,KARNATAKA,KOPPAL,,
497450,KORIYA - 497450,IN,CT,CHHATTISGARH,KORIYA,,
581195,MADIKERI - 581195,IN,KA,KARNATAKA,MADIKERI,,
273309,MAHARAJGANJ - 273309,IN,UP,UTTAR PRADESH,MAHARAJGANJ,,
273207,MAHARAJGANJ - 273207,IN,UP,UTTAR PRADESH,MAHARAJGANJ,,
273310,MAHARAJGANJ - 273310,IN,UP,UTTAR PRADESH,MAHARAJGANJ,,
273311,MAHARAJGANJ - 273311,IN,UP,UTTAR PRADESH,MAHARAJGANJ,,
389235,MAHISAGAR - 389235,IN,GJ,GUJARAT,MAHISAGAR,,
796470,MAMMIT - 796470,IN,MZ,MIZORAM,MAMMIT,,
504297,MANCHERIAL - 504297,IN,TG,TELANGANA,MANCHERIAL,,
151510,MANSA - 151510,IN,PB,PUNJAB,MANSA,,
122508,MEWAT - 122508,IN,HR,HARYANA,MEWAT,,
416437,MIRAJ - 416437,IN,MH,MAHARASHTRA,MIRAJ,,
363623,MORBI - 363623,IN,GJ,GUJARAT,MORBI,,
363635,MORBI - 363635,IN,GJ,GUJARAT,MORBI,,
363643,MORBI - 363643,IN,GJ,GUJARAT,MORBI,,
570028,MYSURU - 570028,IN,KA,KARNATAKA,MYSURU,,
570033,MYSURU - 570033,IN,KA,KARNATAKA,MYSURU,,
570027,MYSURU - 570027,IN,KA,KARNATAKA,MYSURU,,
570031,MYSURU - 570031,IN,KA,KARNATAKA,MYSURU,,
570029,MYSURU - 570029,IN,KA,KARNATAKA,MYSURU,,
570034,MYSURU - 570034,IN,KA,KARNATAKA,MYSURU,,
570030,MYSURU - 570030,IN,KA,KARNATAKA,MYSURU,,
570032,MYSURU - 570032,IN,KA,KARNATAKA,MYSURU,,
764088,NABARANGAPUR - 764088,IN,OR,ODISHA,NABARANGAPUR,,
504107,NIRMAL - 504107,IN,TG,TELANGANA,NIRMAL,,
530004,530004-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530005,530005-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530007,530007-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530008,530008-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530010,530010-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530043,VISAKHAPATNAM-530043,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531149,VISAKHAPATNAM-531149,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530044,VISAKHAPATNAM-530044,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531148,VISAKHAPATNAM-531148,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530046,VISAKHAPATNAM-530046,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531002,VISAKHAPATNAM-531002,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531117,VISAKHAPATNAM-531117,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531026,VISAKHAPATNAM-531026,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531027,VISAKHAPATNAM-531027,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531028,VISAKHAPATNAM-531028,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531127,VISAKHAPATNAM-531127,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531029,VISAKHAPATNAM-531029,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531145,VISAKHAPATNAM-531145,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531061,VISAKHAPATNAM-531061,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531075,VISAKHAPATNAM-531075,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531035,VISAKHAPATNAM-531035,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531077,VISAKHAPATNAM-531077,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
110090,NORTH EAST DELHI - 110090,IN,NDL,NEW DELHI,NORTH EAST DELHI,,
791114,PAPUM PARE - 791114,IN,AR,ARUNACHAL PRADESH,PAPUM PARE,,
506170,PARKAL - 506170,IN,TG,TELANGANA,PARKAL,,
384266,PATAN - 384266,IN,GJ,GUJARAT,PATAN,,
312626,PRATAPGHAR - 312626,IN,RJ,RAJASTHAN,PRATAPGHAR,,
312625,PRATAPGHAR - 312625,IN,RJ,RAJASTHAN,PRATAPGHAR,,
312624,PRATAPGHAR - 312624,IN,RJ,RAJASTHAN,PRATAPGHAR,,
211020,PRAYAGRAJ ALLAHABAD - 211020,IN,UP,UTTAR PRADESH,PRAYAGRAJ ALLAHABAD,,
800030,PURNIA - 800030,IN,BR,BIHAR,PURNIA,,
854306,PURNIA - 854306,IN,BR,BIHAR,PURNIA,,
854304,PURNIA - 854304,IN,BR,BIHAR,PURNIA,,
500104,RANGAREDDY - 500104,IN,TG,TELANGANA,RANGAREDDY,,
500107,RANGAREDDY - 500107,IN,TG,TELANGANA,RANGAREDDY,,
500111,RANGAREDDY - 500111,IN,TG,TELANGANA,RANGAREDDY,,
500114,RANGAREDDY - 500114,IN,TG,TELANGANA,RANGAREDDY,,
500108,RANGAREDDY - 500108,IN,AP,ANDHRA PRADESH,RANGAREDDY,,
500102,RANGAREDDY - 500102,IN,TG,TELANGANA,RANGAREDDY,,
500100,RANGAREDDY - 500100,IN,TG,TELANGANA,RANGAREDDY,,
244414,SAMBHAL - 244414,IN,UP,UTTAR PRADESH,SAMBHAL,,
244410,SAMBHAL - 244410,IN,UP,UTTAR PRADESH,SAMBHAL,,
244412,SAMBHAL - 244412,IN,UP,UTTAR PRADESH,SAMBHAL,,
571106,SARASWATHIPURAM - 571106,IN,KA,KARNATAKA,SARASWATHIPURAM,,
796186,SERCHHIP - 796186,IN,MZ,MIZORAM,SERCHHIP,,
796184,SERCHHIP - 796184,IN,MZ,MIZORAM,SERCHHIP,,
843335,SHEOHAR - 843335,IN,BR,BIHAR,SHEOHAR,,
793116,SHILLONG - 793116,IN,ML,MEGHALAYA,SHILLONG,,
577453,SHIVAMOGGA - 577453,IN,KA,KARNATAKA,SHIVAMOGGA,,
577205,SHIVAMOGGA - 577205,IN,KA,KARNATAKA,SHIVAMOGGA,,
271803,SHRAWASTI - 271803,IN,UP,UTTAR PRADESH,SHRAWASTI,,
271804,SHRAWASTI - 271804,IN,UP,UTTAR PRADESH,SHRAWASTI,,
271805,SHRAWASTI - 271805,IN,UP,UTTAR PRADESH,SHRAWASTI,,
231226,SONBHADRA - 231226,IN,UP,UTTAR PRADESH,SONBHADRA,,
231224,SONBHADRA - 231224,IN,UP,UTTAR PRADESH,SONBHADRA,,
852133,SUPAUL - 852133,IN,BR,BIHAR,SUPAUL,,
363775,SURENDRA NAGAR - 363775,IN,GJ,GUJARAT,SURENDRA NAGAR,,
363780,SURENDRA NAGAR - 363780,IN,GJ,GUJARAT,SURENDRA NAGAR,,
363745,SURENDRA NAGAR - 363745,IN,GJ,GUJARAT,SURENDRA NAGAR,,
363765,SURENDRA NAGAR - 363765,IN,GJ,GUJARAT,SURENDRA NAGAR,,
363750,SURENDRA NAGAR - 363750,IN,GJ,GUJARAT,SURENDRA NAGAR,,
363755,SURENDRA NAGAR - 363755,IN,GJ,GUJARAT,SURENDRA NAGAR,,
363760,SURENDRA NAGAR - 363760,IN,GJ,GUJARAT,SURENDRA NAGAR,,
394652,TAPI - 394652,IN,GJ,GUJARAT,TAPI,,
143402,TARN TARAN - 143402,IN,PB,PUNJAB,TARN TARAN,,
530001,VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530002,530002-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530006,530006-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530009,530009-VISAKHAPATNAM,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530041,VISAKHAPATNAM-530041,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531160,VISAKHAPATNAM-531160,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531152,VISAKHAPATNAM-531152,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531151,VISAKHAPATNAM-531151,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530042,VISAKHAPATNAM-530042,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
530047,VISAKHAPATNAM-530047,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531011,VISAKHAPATNAM-531011,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531020,VISAKHAPATNAM-531020,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531110,VISAKHAPATNAM-531110,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531022,VISAKHAPATNAM-531022,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531111,VISAKHAPATNAM-531111,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531023,VISAKHAPATNAM-531023,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531113,VISAKHAPATNAM-531113,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531025,VISAKHAPATNAM-531025,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531126,VISAKHAPATNAM-531126,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531030,VISAKHAPATNAM-531030,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531135,VISAKHAPATNAM-531135,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531031,VISAKHAPATNAM-531031,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531033,VISAKHAPATNAM-531033,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531036,VISAKHAPATNAM-531036,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531040,VISAKHAPATNAM-531040,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531083,VISAKHAPATNAM-531083,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531055,VISAKHAPATNAM-531055,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
531060,VISAKHAPATNAM-531060,IN,AP,ANDHRA PRADESH,VISAKHAPATNAM,,
422010,NASHIK,IN,MH,MAHARASHTRA,NASHIK,,
422101,NASHIK-422101,IN,MH,MAHARASHTRA,NASHIK,,
501610,KVRANGAREDDY-501610,IN,TG,TELANGANA,K.V.RANGAREDDY,,
444719,AMRAVATI - 444719,IN,MH,MAHARASHTRA,AMRAVATI,,
443002,BULDHANA - 443002,IN,MH,MAHARASHTRA,BULDHANA,,
442918,CHANDRAPUR - 442918,IN,MH,MAHARASHTRA,CHANDRAPUR,,
442919,GADCHIROLI - 442919,IN,MH,MAHARASHTRA,GADCHIROLI,,
441123,NAGPUR - 441123,IN,MH,MAHARASHTRA,NAGPUR,,
442107,WARDHA - 442107,IN,MH,MAHARASHTRA,WARDHA,,
445002,YAVATMAL - 445002,IN,MH,MAHARASHTRA,YAVATMAL,,
445324,YAVATMAL - 445324,IN,MH,MAHARASHTRA,YAVATMAL,,
411067,PUNE - 411067,IN,MH,MAHARASHTRA,PUNE,,
413008,SOLAPUR - 413008,IN,MH,MAHARASHTRA,SOLAPUR,,
795006,CHURACHANDPUR - 795006,IN,MN,MANIPUR,CHURACHANDPUR,,
796008,AIZAWL - 796008,IN,MZ,MIZORAM,AIZAWL,,
796421,AIZAWL - 796421,IN,MZ,MIZORAM,AIZAWL,,
796004,AIZAWL - 796004,IN,MZ,MIZORAM,AIZAWL,,
798607,MOKOKCHUNG - 798607,IN,NL,NAGALAND,MOKOKCHUNG,,
797099,WOKHA - 797099,IN,NL,NAGALAND,WOKHA,,
797006,KOHIMA - 797006,IN,NL,NAGALAND,KOHIMA,,
797120,KOHIMA - 797120,IN,NL,NAGALAND,KOHIMA,,
707004,KOHIMA - 707004,IN,NL,NAGALAND,KOHIMA,,
797118,DIMAPUR - 797118,IN,NL,NAGALAND,DIMAPUR,,
799046,WEST TRIPURA - 799046,IN,MN,MANIPUR,WEST TRIPURA,,
799022,WEST TRIPURA - 799022,IN,TR,TRIPURA,WEST TRIPURA,,
792130,TIRAP - 792130,IN,AR,ARUNACHAL PRADESH,TIRAP,,
792129,TIRAP - 792129,IN,AR,ARUNACHAL PRADESH,TIRAP,,
792131,TIRAP - 792131,IN,AR,ARUNACHAL PRADESH,TIRAP,,
792105,LOHIT - 792105,IN,AR,ARUNACHAL PRADESH,LOHIT,,
791003,WEST SIANG - 791003,IN,AR,ARUNACHAL PRADESH,WEST SIANG,,
793161,JAINTIA HILLS - 793161,IN,ML,MEGHALAYA,JAINTIA HILLS,,
793210,JAINTIA HILLS - 793210,IN,ML,MEGHALAYA,JAINTIA HILLS,,
793115,WEST KHASI HILLS - 793115,IN,ML,MEGHALAYA,WEST KHASI HILLS,,
793126,EAST KHASI HILLS - 793126,IN,ML,MEGHALAYA,EAST KHASI HILLS,,
793019,EAST KHASI HILLS - 793019,IN,ML,MEGHALAYA,EAST KHASI HILLS,,
751026,KHORDA - 751026,IN,OR,ODISHA,KHORDA,,
756087,BALESWAR - 756087,IN,OR,ODISHA,BALESWAR,,
756086,BALESWAR - 756086,IN,OR,ODISHA,BALESWAR,,
751025,KHORDA - 751025,IN,OR,ODISHA,KHORDA,,
751027,KHORDA - 751027,IN,OR,ODISHA,KHORDA,,
751029,KHORDA - 751029,IN,OR,ODISHA,KHORDA,,
751028,KHORDA - 751028,IN,OR,ODISHA,KHORDA,,
753015,CUTTACK - 753015,IN,OR,ODISHA,CUTTACK,,
754295,CUTTACK - 754295,IN,OR,ODISHA,CUTTACK,,
754297,CUTTACK - 754297,IN,OR,ODISHA,CUTTACK,,
122001,GURUGRAM-122001,IN,HR,HARYANA,GURUGRAM,,
521137,KRISHNA-521137,IN,AP,ANDHRA PRADESH,KRISHNA,,
752010,PURI - 752010,IN,OR,ODISHA,PURI,,
760011,GANJAM - 760011,IN,OR,ODISHA,GANJAM,,
766032,KALAHANDI - 766032,IN,OR,ODISHA,KALAHANDI,,
767060,BALANGIR - 767060,IN,OR,ODISHA,BALANGIR,,
767071,BALANGIR - 767071,IN,OR,ODISHA,BALANGIR,,
759111,ANGUL - 759111,IN,OR,ODISHA,ANGUL,,
758087,KENDUJHAR - 758087,IN,OR,ODISHA,KENDUJHAR,,
758086,KENDUJHAR - 758086,IN,OR,ODISHA,KENDUJHAR,,
758085,KENDUJHAR - 758085,IN,OR,ODISHA,KENDUJHAR,,
758084,KENDUJHAR - 758084,IN,OR,ODISHA,KENDUJHAR,,
768210,JHARSUGUDA - 768210,IN,OR,ODISHA,JHARSUGUDA,,
140604,MOHALI - 140604,IN,PB,PUNJAB,MOHALI,,
140127,ROPAR - 140127,IN,PB,PUNJAB,ROPAR,,
160104,MOHALI - 160104,IN,PB,PUNJAB,MOHALI,,
140128,ROPAR - 140128,IN,PB,PUNJAB,ROPAR,,
160043,MOHALI - 160043,IN,PB,PUNJAB,MOHALI,,
141017,LUDHIANA - 141017,IN,PB,PUNJAB,LUDHIANA,,
141127,LUDHIANA - 141127,IN,PB,PUNJAB,LUDHIANA,,
142028,LUDHIANA - 142028,IN,PB,PUNJAB,LUDHIANA,,
147006,PATIALA - 147006,IN,PB,PUNJAB,PATIALA,,
140402,PATIALA - 140402,IN,PB,PUNJAB,PATIALA,,
147007,PATIALA - 147007,IN,PB,PUNJAB,PATIALA,,
148002,SANGRUR - 148002,IN,PB,PUNJAB,SANGRUR,,
148018,SANGRUR - 148018,IN,PB,PUNJAB,SANGRUR,,
148017,SANGRUR - 148017,IN,PB,PUNJAB,SANGRUR,,
143149,AMRITSAR - 143149,IN,PB,PUNJAB,AMRITSAR,,
